COMPANY,DATE,PRICE OF LAST TRANSACTION,MAX,MIN,AVERAGE PRICE,% PERCENT,QUANTITY,REVENUE IN BEST DENARS,TOTAL REVENUE IN DENARS
ALK,2024-09-24,22300.0,22300.0,22250.0,22298.1,1.0,30.0,668943.0,668943.0
ALK,2024-09-23,22299.0,22300.0,22200.0,22295.52,35.0,84.0,1872.824,1872824.0
ALK,2024-09-20,22200.0,22300.0,22150.0,22217.21,32.0,61.0,1355.25,1355250.0
ALK,2024-09-19,22150.0,22300.0,22100.0,22146.5,-73.0,760.0,16831.341,16831341.0
ALK,2024-09-18,22310.0,22350.0,22300.0,22309.76,50.0,123.0,2744.1,2744100.0
ALK,2024-09-17,22200.0,22200.0,22198.0,22198.93,89.0,162.0,3596.227,3596227.0
ALK,2024-09-16,22004.0,22004.0,22000.0,22002.37,-120.0,57.0,1254.135,1254135.0
ALK,2024-09-13,22399.0,22700.0,22151.0,22269.03,64.0,471.0,10488.714,10488714.0
ALK,2024-09-12,22002.0,22150.0,22002.0,22126.76,58.0,184.0,4071.324,4071324.0
ALK,2024-09-11,22100.0,22100.0,21900.0,21999.92,3.0,211.0,4641.983,4641983.0
ALK,2024-09-10,22000.0,22000.0,21963.0,21992.51,14.0,364.0,8005.275,8005275.0
ALK,2024-09-06,21993.0,21994.0,21900.0,21962.32,-15.0,367.0,8060.173,8060173.0
ALK,2024-09-05,21995.0,21995.0,21994.0,21994.9,40.0,50.0,1099.745,1099745.0
ALK,2024-09-04,21995.0,21995.0,21900.0,21906.25,-28.0,32.0,701000.0,701000.0
ALK,2024-09-03,22000.0,22000.0,21899.0,21967.9,-12.0,159.0,3492.896,3492896.0
ALK,2024-09-02,21950.0,22000.0,21950.0,21993.43,2.0,145.0,3189.048,3189048.0
ALK,2024-08-30,22000.0,22000.0,21940.0,21989.63,23.0,185.0,4068.081,4068081.0
ALK,2024-08-29,21940.0,21999.0,21900.0,21938.5,-26.0,84.0,1842.834,1842834.0
ALK,2024-08-27,21999.0,21999.0,21995.0,21996.62,-1.0,198.0,4355.331,4355331.0
ALK,2024-08-26,21999.0,22000.0,21999.0,21999.49,2.0,69.0,1517.965,1517965.0
ALK,2024-08-23,21999.0,21999.0,21990.0,21995.2,-2.0,79.0,1737.621,1737621.0
ALK,2024-08-22,22000.0,22000.0,21999.0,21999.41,1.0,222.0,4883.87,4883870.0
ALK,2024-08-21,22000.0,22000.0,21950.0,21996.57,-3.0,640.0,14077.805,14077805.0
ALK,2024-08-20,21999.0,22050.0,21998.0,22002.84,-5.0,267.0,5874.759,5874759.0
ALK,2024-08-19,22000.0,22100.0,22000.0,22014.46,-39.0,35.0,770506.0,5788006.0
ALK,2024-08-16,22099.0,22200.0,22099.0,22100.77,5.0,199.0,4398.053,4398053.0
ALK,2024-08-15,22100.0,22249.0,21650.0,22090.7,-56.0,87.0,1921.891,1921891.0
ALK,2024-08-14,22200.0,22250.0,22200.0,22215.34,33.0,118.0,2621.41,2621410.0
ALK,2024-08-13,22200.0,22250.0,21910.0,22141.31,0.0,132.0,2922.653,2922653.0
ALK,2024-08-12,22150.0,22150.0,21910.0,22141.58,72.0,57.0,1262.07,1262070.0
ALK,2024-08-09,22000.0,22000.0,21979.0,21982.42,43.0,221.0,4858.114,4858114.0
ALK,2024-08-08,21980.0,21980.0,21875.0,21889.14,-7.0,191.0,4180.825,4180825.0
ALK,2024-08-07,21875.0,21989.0,21800.0,21904.34,-42.0,217.0,4753.241,4753241.0
ALK,2024-08-06,21989.0,21999.0,21989.0,21997.45,-6.0,31.0,681921.0,681921.0
ALK,2024-08-05,21800.0,22100.0,21800.0,22010.9,-96.0,92.0,2025.003,2025003.0
ALK,2024-08-01,22249.0,22250.0,22200.0,22224.82,-33.0,38.0,844543.0,844543.0
ALK,2024-07-31,22300.0,22300.0,22295.0,22298.95,-1.0,157.0,3500.935,3500935.0
ALK,2024-07-30,22300.0,22350.0,22299.0,22302.01,22.0,239.0,5330.18,5330180.0
ALK,2024-07-29,22350.0,22350.0,22249.0,22253.34,10.0,416.0,9257.388,9257388.0
ALK,2024-07-26,22250.0,22250.0,22220.0,22231.92,5.0,330.0,7336.535,7336535.0
ALK,2024-07-25,22350.0,22350.0,22220.0,22220.59,13.0,264.0,5866.237,5866237.0
ALK,2024-07-24,22211.0,22220.0,22150.0,22192.72,19.0,380.0,8433.232,8433232.0
ALK,2024-07-23,22150.0,22200.0,22139.0,22150.2,1.0,402.0,8904.382,8904382.0
ALK,2024-07-22,22146.0,22148.0,22146.0,22147.09,0.0,105.0,2325.444,2325444.0
ALK,2024-07-19,22149.0,22150.0,22140.0,22147.18,-1.0,390.0,8637.401,8637401.0
ALK,2024-07-18,22149.0,22150.0,22147.0,22149.44,9.0,222.0,4917.175,4917175.0
ALK,2024-07-17,22500.0,22500.0,22100.0,22128.55,36.0,605.0,13387.77,13387770.0
ALK,2024-07-16,22150.0,22150.0,22000.0,22048.82,22.0,242.0,5335.815,5335815.0
ALK,2024-07-15,22000.0,22000.0,21999.0,21999.93,-9.0,135.0,2969.99,2969990.0
ALK,2024-07-12,22100.0,22100.0,22000.0,22019.75,-51.0,81.0,1783.6,1783600.0
ALK,2024-07-11,22050.0,22500.0,22050.0,22133.55,30.0,391.0,8654.219,8654219.0
ALK,2024-07-10,22100.0,22155.0,22000.0,22067.56,259.0,43.0,948905.0,948905.0
ALK,2024-07-09,21500.0,21800.0,21300.0,21509.8,141.0,102.0,2194.0,2194000.0
ALK,2024-07-08,21500.0,21500.0,21200.0,21210.14,-73.0,148.0,3139.1,3139100.0
ALK,2024-07-05,21550.0,21550.0,21201.0,21366.32,203.0,19.0,405960.0,405960.0
ALK,2024-07-04,21004.0,21004.0,20850.0,20941.01,65.0,163.0,3413.385,3413385.0
ALK,2024-07-03,20800.0,20900.0,20800.0,20804.99,44.0,141.0,2933.503,2933503.0
ALK,2024-07-02,20800.0,20900.0,20600.0,20713.06,53.0,786.0,16280.469,16280469.0
ALK,2024-07-01,20540.0,20700.0,20540.0,20603.42,7.0,646.0,13309.807,13309807.0
ALK,2024-06-28,20600.0,20600.0,20501.0,20589.0,29.0,81.0,1667.709,1667709.0
ALK,2024-06-27,20600.0,20600.0,20500.0,20529.13,-1.0,237.0,4865.404,4865404.0
ALK,2024-06-26,20600.0,20600.0,20500.0,20531.37,-29.0,128.0,2628.015,2628015.0
ALK,2024-06-25,20550.0,20600.0,20501.0,20590.46,-65.0,126.0,2594.398,2594398.0
ALK,2024-06-24,20750.0,20750.0,20700.0,20725.0,-12.0,4.0,82900.0,82900.0
ALK,2024-06-20,20749.0,20750.0,20730.0,20749.23,10.0,128.0,2655.902,2655902.0
ALK,2024-06-19,20700.0,20750.0,20700.0,20727.5,-7.0,84.0,1741.11,1741110.0
ALK,2024-06-18,20750.0,20750.0,20700.0,20742.66,-24.0,79.0,1638.67,1638670.0
ALK,2024-06-17,20800.0,20800.0,20750.0,20792.39,-42.0,230.0,4782.249,4782249.0
ALK,2024-06-14,20800.0,20900.0,20800.0,20880.41,-7.0,296.0,6180.6,6180600.0
ALK,2024-06-13,20800.0,20900.0,20800.0,20894.59,4.0,414.0,8650.36,8650360.0
ALK,2024-06-12,20900.0,20900.0,20850.0,20885.35,12.0,359.0,7497.841,7497841.0
ALK,2024-06-11,20900.0,20900.0,20850.0,20860.89,3.0,209.0,4359.927,4359927.0
ALK,2024-06-10,20850.0,20996.0,20850.0,20853.98,-68.0,256.0,5338.62,5338620.0
ALK,2024-06-07,20997.0,20997.0,20996.0,20996.59,72.0,220.0,4619.25,4619250.0
ALK,2024-06-06,20998.0,20999.0,20750.0,20846.26,24.0,210.0,4377.715,4377715.0
ALK,2024-06-05,20800.0,20800.0,20700.0,20796.69,30.0,500.0,10398.344,10398344.0
ALK,2024-06-04,20700.0,20800.0,20700.0,20734.18,-8.0,34.0,704962.0,704962.0
ALK,2024-06-03,20750.0,20750.0,20750.0,20750.0,-27.0,4.0,83000.0,83000.0
ALK,2024-05-31,20800.0,20899.0,20800.0,20805.44,-35.0,255.0,5305.386,5305386.0
ALK,2024-05-30,20900.0,20902.0,20801.0,20877.74,37.0,727.0,15178.116,15178116.0
ALK,2024-05-29,20800.0,20800.0,20800.0,20800.0,3.0,429.0,8923.2,8923200.0
ALK,2024-05-28,20800.0,20801.0,20700.0,20794.51,-3.0,508.0,10563.61,10563610.0
ALK,2024-05-27,20800.0,20801.0,20800.0,20800.1,0.0,102.0,2121.61,2121610.0
ALK,2024-05-23,20800.0,20800.0,20800.0,20800.0,27.0,36.0,748800.0,748800.0
ALK,2024-05-22,20800.0,20800.0,20700.0,20743.41,62.0,69.0,1431.295,1431295.0
ALK,2024-05-21,20700.0,20700.0,20600.0,20614.65,-40.0,273.0,5627.8,5627800.0
ALK,2024-05-20,20699.0,20700.0,20690.0,20697.99,-8.0,82.0,1697.235,1697235.0
ALK,2024-05-17,20700.0,20797.0,20650.0,20714.67,-31.0,135.0,2796.481,2796481.0
ALK,2024-05-16,20651.0,20800.0,20650.0,20778.34,-100.0,460.0,9558.036,9558036.0
ALK,2024-05-15,20950.0,21000.0,20950.0,20987.9,-50.0,214.0,4491.41,4491410.0
ALK,2024-05-14,21000.0,21100.0,21000.0,21093.2,45.0,598.0,12613.736,12613736.0
ALK,2024-05-13,21000.0,21000.0,20998.0,20999.48,131.0,42.0,881978.0,881978.0
ALK,2024-05-10,20752.0,21000.0,20600.0,20728.55,85.0,266.0,5513.795,5513795.0
ALK,2024-05-09,20600.0,20600.0,20545.0,20553.42,46.0,73.0,1500.4,1500400.0
ALK,2024-05-07,20500.0,20500.0,20450.0,20460.16,5.0,192.0,3928.35,3928350.0
ALK,2024-05-02,20450.0,20450.0,20422.0,20449.49,37.0,109.0,2228.994,2228994.0
ALK,2024-04-30,20400.0,20400.0,20351.0,20374.27,35.0,260.0,5297.31,5297310.0
ALK,2024-04-29,20350.0,20350.0,20298.0,20303.92,51.0,239.0,4852.638,4852638.0
ALK,2024-04-26,20200.0,20202.0,20199.0,20200.45,24.0,262.0,5292.519,5292519.0
ALK,2024-04-25,20151.0,20200.0,20101.0,20152.25,37.0,32.0,644872.0,644872.0
ALK,2024-04-23,20100.0,20100.0,20002.0,20077.78,19.0,83.0,1666.456,1666456.0
ALK,2024-04-22,20050.0,20050.0,20001.0,20039.94,3.0,101.0,2024.034,2024034.0
ALK,2024-04-19,20002.0,20101.0,20000.0,20034.91,-32.0,68.0,1362.374,1362374.0
ALK,2024-04-18,20100.0,20100.0,20100.0,20100.0,-240.0,18.0,361800.0,361800.0
ALK,2024-04-16,20600.0,20600.0,20549.0,20594.1,-3.0,389.0,8011.106,8011106.0
ALK,2024-04-15,20600.0,20602.0,20600.0,20600.43,0.0,416.0,8569.78,8569780.0
ALK,2024-04-12,20600.0,20600.0,20599.0,20599.94,0.0,160.0,3295.991,3295991.0
ALK,2024-04-11,20600.0,20625.0,20599.0,20600.62,2.0,157.0,3234.297,3234297.0
ALK,2024-04-09,20598.0,20598.0,20597.0,20597.22,12.0,46.0,947472.0,947472.0
ALK,2024-04-08,20595.0,20600.0,20500.0,20572.22,-13.0,209.0,4299.594,4299594.0
ALK,2024-04-05,20600.0,20600.0,20598.0,20599.25,24.0,227.0,4676.03,17652530.0
ALK,2024-04-04,20400.0,20600.0,20400.0,20549.06,-21.0,159.0,3267.301,3267301.0
ALK,2024-04-03,20601.0,20601.0,20500.0,20592.5,52.0,177.0,3644.872,3644872.0
ALK,2024-04-02,20500.0,20501.0,20400.0,20486.78,32.0,379.0,7764.49,7764490.0
ALK,2024-04-01,20499.0,20499.0,20340.0,20421.96,13.0,188.0,3839.329,3839329.0
ALK,2024-03-29,20395.0,20400.0,20395.0,20395.21,0.0,316.0,6444.885,6444885.0
ALK,2024-03-28,20395.0,20397.0,20394.0,20395.21,-2.0,275.0,5608.684,5608684.0
ALK,2024-03-27,20396.0,20400.0,20396.0,20398.61,9.0,173.0,3528.959,3528959.0
ALK,2024-03-26,20304.0,20500.0,20300.0,20380.53,-24.0,49.0,998646.0,998646.0
ALK,2024-03-25,20400.0,20499.0,20400.0,20430.56,16.0,81.0,1654.875,1654875.0
ALK,2024-03-22,20400.0,20401.0,20350.0,20397.32,21.0,515.0,10504.619,10504619.0
ALK,2024-03-21,20401.0,20401.0,20302.0,20355.31,18.0,65.0,1323.095,1323095.0
ALK,2024-03-20,20350.0,20350.0,20300.0,20319.44,9.0,161.0,3271.43,3271430.0
ALK,2024-03-19,20302.0,20302.0,20299.0,20300.36,0.0,364.0,7389.33,7389330.0
ALK,2024-03-18,20300.0,20300.0,20300.0,20300.0,0.0,16.0,324800.0,324800.0
ALK,2024-03-15,20300.0,20300.0,20300.0,20300.0,104.0,12.0,243600.0,243600.0
ALK,2024-03-14,20100.0,20100.0,20001.0,20091.48,0.0,131.0,2631.984,2631984.0
ALK,2024-03-13,20000.0,20101.0,20000.0,20091.48,25.0,569.0,11432.05,11432050.0
ALK,2024-03-12,20100.0,20100.0,20000.0,20042.28,29.0,68.0,1362.875,1362875.0
ALK,2024-03-11,20000.0,20000.0,19920.0,19983.88,-12.0,34.0,679452.0,679452.0
ALK,2024-03-08,19982.0,20100.0,19982.0,20007.09,-28.0,266.0,5321.887,5321887.0
ALK,2024-03-07,20100.0,20200.0,20000.0,20063.01,-36.0,146.0,2929.2,2929200.0
ALK,2024-03-06,20100.0,20200.0,20100.0,20134.98,-48.0,257.0,5174.69,5174690.0
ALK,2024-03-05,20200.0,20350.0,20200.0,20232.38,-72.0,185.0,3742.99,3742990.0
ALK,2024-03-04,20300.0,20480.0,20300.0,20379.05,-49.0,186.0,3790.503,3790503.0
ALK,2024-03-01,20480.0,20480.0,20480.0,20480.0,-16.0,4.0,81920.0,81920.0
ALK,2024-02-29,20500.0,20700.0,20499.0,20512.91,-42.0,106.0,2174.368,37868268.0
ALK,2024-02-28,20600.0,20600.0,20599.0,20599.08,-49.0,65.0,1338.94,1338940.0
ALK,2024-02-27,20700.0,20900.0,20699.0,20700.29,69.0,1.374,28442.192,28442192.0
ALK,2024-02-26,20700.0,20700.0,20300.0,20559.44,121.0,209.0,4296.922,4296922.0
ALK,2024-02-23,20400.0,20400.0,20298.0,20313.79,33.0,768.0,15600.99,15600990.0
ALK,2024-02-22,20250.0,20250.0,20001.0,20247.21,19.0,232.0,4697.352,4697352.0
ALK,2024-02-21,20249.0,20250.0,20200.0,20209.59,57.0,258.0,5214.075,5214075.0
ALK,2024-02-20,20050.0,20199.0,20000.0,20094.49,47.0,49.0,984630.0,984630.0
ALK,2024-02-19,20000.0,20000.0,19999.0,19999.85,2.0,522.0,10439.92,10439920.0
ALK,2024-02-16,19997.0,19998.0,19950.0,19996.66,5.0,250.0,4999.165,4999165.0
ALK,2024-02-15,19999.0,20000.0,19880.0,19987.36,54.0,236.0,4717.016,4717016.0
ALK,2024-02-14,19997.0,19997.0,19852.0,19880.14,68.0,111.0,2206.696,2206696.0
ALK,2024-02-13,19750.0,19800.0,19600.0,19745.33,10.0,302.0,5963.09,5963090.0
ALK,2024-02-12,19750.0,19750.0,19551.0,19725.38,104.0,214.0,4221.231,4221231.0
ALK,2024-02-09,19750.0,19750.0,19499.0,19522.76,42.0,142.0,2772.232,2772232.0
ALK,2024-02-08,19400.0,19498.0,19400.0,19440.83,-19.0,72.0,1399.74,1399740.0
ALK,2024-02-07,19400.0,19500.0,19400.0,19477.47,-9.0,312.0,6076.97,6076970.0
ALK,2024-02-06,19301.0,19500.0,19301.0,19495.54,-2.0,239.0,4659.435,4659435.0
ALK,2024-02-05,19500.0,19500.0,19500.0,19500.0,-247.0,110.0,2145.0,2145000.0
ALK,2024-02-02,19899.0,19999.0,19899.0,19993.44,-184.0,36.0,719764.0,719764.0
ALK,2024-02-01,20299.0,20399.0,20299.0,20368.7,554.0,33.0,672167.0,672167.0
ALK,2024-01-31,19300.0,19300.0,19300.0,19300.0,287.0,138.0,2663.4,2663400.0
ALK,2024-01-30,19000.0,19000.0,18584.0,18761.08,95.0,221.0,4146.198,7689698.0
ALK,2024-01-29,18650.0,18650.0,18450.0,18583.8,19.0,235.0,4367.192,4367192.0
ALK,2024-01-26,18548.0,18550.0,18548.0,18548.18,70.0,132.0,2448.36,2448360.0
ALK,2024-01-25,18420.0,18420.0,18420.0,18420.0,-25.0,10.0,184200.0,184200.0
ALK,2024-01-24,18400.0,18550.0,18400.0,18466.77,27.0,401.0,7405.175,7405175.0
ALK,2024-01-23,18449.0,18449.0,18362.0,18416.43,9.0,63.0,1160.235,1160235.0
ALK,2024-01-22,18400.0,18400.0,18400.0,18400.0,-21.0,254.0,4673.6,4673600.0
ALK,2024-01-18,18449.0,18449.0,18400.0,18439.2,23.0,10.0,184392.0,4584392.0
ALK,2024-01-17,18350.0,18400.0,18350.0,18396.38,4.0,233.0,4286.356,4286356.0
ALK,2024-01-16,18350.0,18399.0,18350.0,18388.11,-2.0,18.0,330986.0,330986.0
ALK,2024-01-15,18350.0,18449.0,18301.0,18391.13,-5.0,330.0,6069.072,6069072.0
ALK,2024-01-12,18350.0,18448.0,18350.0,18400.6,1.0,63.0,1159.238,1159238.0
ALK,2024-01-11,18399.0,18400.0,18399.0,18399.45,0.0,128.0,2355.13,2355130.0
ALK,2024-01-10,18399.0,18400.0,18399.0,18399.33,-9.0,97.0,1784.735,1784735.0
ALK,2024-01-09,18450.0,18450.0,18400.0,18415.77,9.0,222.0,4088.3,4088300.0
ALK,2024-01-05,18450.0,18450.0,18301.0,18399.39,0.0,148.0,2723.11,2723110.0
ALK,2024-01-04,18399.0,18400.0,18399.0,18399.08,44.0,127.0,2336.683,2336683.0
ALK,2024-01-03,18300.0,18400.0,18290.0,18318.52,19.0,81.0,1483.8,1483800.0
ALK,2024-01-02,18151.0,18300.0,18151.0,18283.19,71.0,27.0,493646.0,493646.0
ALK,2023-12-28,18150.0,18249.0,18102.0,18154.55,28.0,370.0,6717.182,6717182.0
ALK,2023-12-27,18100.0,18145.0,18100.0,18104.17,-25.0,54.0,977625.0,977625.0
ALK,2023-12-26,18149.0,18150.0,18149.0,18149.17,-5.0,60.0,1088.95,1088950.0
ALK,2023-12-25,18150.0,18200.0,18150.0,18158.87,-26.0,141.0,2560.4,2560400.0
ALK,2023-12-22,18250.0,18250.0,18150.0,18206.52,4.0,23.0,418750.0,418750.0
ALK,2023-12-21,18200.0,18200.0,18200.0,18200.0,98.0,3.0,54600.0,54600.0
ALK,2023-12-20,18000.0,18151.0,18000.0,18023.52,-124.0,234.0,4217.504,4217504.0
ALK,2023-12-19,18250.0,18250.0,18250.0,18250.0,-23.0,48.0,876000.0,876000.0
ALK,2023-12-18,18299.0,18300.0,18250.0,18292.66,-4.0,76.0,1390.242,1390242.0
ALK,2023-12-15,18300.0,18300.0,18300.0,18300.0,8.0,48.0,878400.0,878400.0
ALK,2023-12-14,18300.0,18300.0,18201.0,18284.65,64.0,178.0,3254.668,3254668.0
ALK,2023-12-13,18151.0,18200.0,18150.0,18167.61,10.0,144.0,2616.136,2616136.0
ALK,2023-12-12,18150.0,18150.0,18150.0,18150.0,-4.0,20.0,363000.0,363000.0
ALK,2023-12-11,18100.0,18399.0,18100.0,18157.22,-105.0,129.0,2342.281,2342281.0
ALK,2023-12-07,18350.0,18350.0,18350.0,18350.0,9.0,12.0,220200.0,220200.0
ALK,2023-12-06,18350.0,18350.0,18201.0,18334.2,-36.0,66.0,1210.057,1210057.0
ALK,2023-12-05,18400.0,18400.0,18400.0,18400.0,-3.0,88.0,1619.2,1619200.0
ALK,2023-12-04,18400.0,18500.0,18400.0,18405.56,88.0,18.0,331300.0,331300.0
ALK,2023-12-01,18300.0,18300.0,18200.0,18245.81,29.0,37.0,675095.0,675095.0
ALK,2023-11-30,18200.0,18298.0,18101.0,18193.2,37.0,44.0,800501.0,800501.0
ALK,2023-11-29,18100.0,18146.0,18100.0,18126.41,-11.0,232.0,4205.328,4205328.0
ALK,2023-11-28,18149.0,18149.0,18100.0,18146.55,47.0,100.0,1814.655,1814655.0
ALK,2023-11-27,18100.0,18100.0,18002.0,18062.42,35.0,414.0,7477.841,7477841.0
ALK,2023-11-24,18000.0,18000.0,18000.0,18000.0,4.0,111.0,1998.0,1998000.0
ALK,2023-11-23,18000.0,18000.0,17900.0,17991.98,-4.0,131.0,2356.95,2356950.0
ALK,2023-11-22,18000.0,18000.0,17980.0,17998.88,73.0,196.0,3527.78,3527780.0
ALK,2023-11-21,17900.0,17900.0,17802.0,17868.6,-48.0,20.0,357372.0,357372.0
ALK,2023-11-20,17800.0,17980.0,17800.0,17954.93,6.0,130.0,2334.141,2334141.0
ALK,2023-11-17,17950.0,17950.0,17900.0,17944.37,-29.0,38.0,681886.0,681886.0
ALK,2023-11-16,17980.0,18050.0,17950.0,17996.32,6.0,136.0,2447.5,2447500.0
ALK,2023-11-15,17700.0,18050.0,17700.0,17985.22,161.0,92.0,1654.64,1654640.0
ALK,2023-11-14,17700.0,17700.0,17700.0,17700.0,32.0,70.0,1239.0,1239000.0
ALK,2023-11-13,17700.0,17700.0,17500.0,17643.72,-21.0,78.0,1376.21,1376210.0
ALK,2023-11-10,17699.0,17700.0,17650.0,17680.19,18.0,75.0,1326.014,1326014.0
ALK,2023-11-09,17650.0,17650.0,17602.0,17647.8,3.0,112.0,1976.554,1976554.0
ALK,2023-11-08,17635.0,17698.0,17600.0,17642.12,-30.0,266.0,4692.804,4692804.0
ALK,2023-11-07,17698.0,17700.0,17690.0,17694.87,-10.0,349.0,6175.51,6175510.0
ALK,2023-11-06,17700.0,17800.0,17700.0,17713.04,-43.0,92.0,1629.6,1629600.0
ALK,2023-11-03,17700.0,17900.0,17700.0,17789.66,-53.0,211.0,3753.618,3753618.0
ALK,2023-11-02,17900.0,17900.0,17850.0,17884.93,-8.0,46.0,822707.0,822707.0
ALK,2023-11-01,17900.0,17900.0,17900.0,17900.0,-32.0,6.0,107400.0,107400.0
ALK,2023-10-31,17900.0,18000.0,17900.0,17957.26,-15.0,100.0,1795.726,1795726.0
ALK,2023-10-30,17901.0,18000.0,17901.0,17984.78,-35.0,136.0,2445.93,2445930.0
ALK,2023-10-27,18000.0,18051.0,18000.0,18048.6,13.0,162.0,2923.873,2923873.0
ALK,2023-10-26,17900.0,18100.0,17900.0,18025.69,14.0,101.0,1820.595,1820595.0
ALK,2023-10-25,18000.0,18000.0,18000.0,18000.0,4.0,36.0,648000.0,648000.0
ALK,2023-10-24,17850.0,18010.0,17850.0,17992.6,-13.0,88.0,1583.349,1583349.0
ALK,2023-10-20,18099.0,18099.0,18000.0,18015.35,-156.0,185.0,3332.84,3332840.0
ALK,2023-10-19,18300.0,18300.0,18300.0,18300.0,164.0,5.0,91500.0,91500.0
ALK,2023-10-18,18000.0,18100.0,18000.0,18005.12,58.0,316.0,5689.618,5689618.0
ALK,2023-10-17,18000.0,18000.0,17800.0,17901.71,53.0,143.0,2559.944,2559944.0
ALK,2023-10-16,17801.0,17900.0,17760.0,17807.26,31.0,99.0,1762.919,1762919.0
ALK,2023-10-13,17750.0,17850.0,17712.0,17752.2,25.0,305.0,5414.422,5414422.0
ALK,2023-10-12,17720.0,17850.0,17702.0,17708.15,5.0,27.0,478120.0,478120.0
ALK,2023-10-10,17700.0,17702.0,17700.0,17700.11,-1.0,170.0,3009.019,3009019.0
ALK,2023-10-09,17700.0,17747.0,17680.0,17701.27,1.0,125.0,2212.659,2212659.0
ALK,2023-10-06,17747.0,17747.0,17650.0,17699.04,43.0,252.0,4460.157,4460157.0
ALK,2023-10-05,17603.0,17650.0,17600.0,17622.72,-2.0,80.0,1409.818,1409818.0
ALK,2023-10-04,17650.0,17700.0,17550.0,17626.98,16.0,61.0,1075.246,1075246.0
ALK,2023-10-03,17600.0,17600.0,17599.0,17599.06,19.0,53.0,932750.0,932750.0
ALK,2023-10-02,17400.0,17600.0,17400.0,17564.86,-13.0,37.0,649900.0,649900.0
ALK,2023-09-29,17600.0,17600.0,17500.0,17587.5,49.0,16.0,281400.0,281400.0
ALK,2023-09-27,17500.0,17502.0,17500.0,17501.33,-7.0,75.0,1312.6,1312600.0
ALK,2023-09-26,17400.0,17550.0,17400.0,17514.13,-37.0,46.0,805650.0,805650.0
ALK,2023-09-25,17600.0,17600.0,17550.0,17578.57,-8.0,35.0,615250.0,615250.0
ALK,2023-09-22,17700.0,17700.0,17550.0,17592.86,47.0,21.0,369450.0,369450.0
ALK,2023-09-21,17600.0,17600.0,17499.0,17510.1,8.0,197.0,3449.489,3449489.0
ALK,2023-09-20,17499.0,17500.0,17400.0,17495.98,2.0,227.0,3971.587,3971587.0
ALK,2023-09-19,17500.0,17500.0,17400.0,17493.35,83.0,60.0,1049.601,1049601.0
ALK,2023-09-18,17352.0,17352.0,17300.0,17349.39,-12.0,183.0,3174.938,3174938.0
ALK,2023-09-15,17351.0,17500.0,17350.0,17369.98,10.0,47.0,816389.0,816389.0
ALK,2023-09-14,17350.0,17360.0,17350.0,17351.81,-82.0,37.0,642017.0,642017.0
ALK,2023-09-13,17500.0,17500.0,17487.0,17494.54,82.0,209.0,3656.358,3656358.0
ALK,2023-09-12,17500.0,17500.0,17300.0,17353.09,10.0,81.0,1405.6,1405600.0
ALK,2023-09-11,17350.0,17350.0,17300.0,17335.71,6.0,45.0,780107.0,780107.0
ALK,2023-09-07,17350.0,17350.0,17300.0,17325.43,-11.0,129.0,2234.981,4621781.0
ALK,2023-09-06,17300.0,17350.0,17300.0,17344.0,-3.0,25.0,433600.0,433600.0
ALK,2023-09-05,17350.0,17350.0,17350.0,17350.0,3.0,185.0,3209.75,3209750.0
ALK,2023-09-04,17351.0,17351.0,17300.0,17344.19,2.0,172.0,2983.2,2983200.0
ALK,2023-09-01,17320.0,17350.0,17300.0,17340.46,-5.0,131.0,2271.6,2271600.0
ALK,2023-08-31,17300.0,17350.0,17300.0,17348.91,20.0,138.0,2394.15,2394150.0
ALK,2023-08-30,17300.0,17350.0,17300.0,17315.0,5.0,24.0,415560.0,415560.0
ALK,2023-08-29,17300.0,17350.0,17300.0,17306.79,9.0,81.0,1401.85,1401850.0
ALK,2023-08-25,17301.0,17301.0,17250.0,17292.08,44.0,53.0,916480.0,916480.0
ALK,2023-08-24,17300.0,17300.0,17212.0,17215.52,1.0,50.0,860776.0,860776.0
ALK,2023-08-23,17212.0,17250.0,17210.0,17213.33,-68.0,27.0,464760.0,464760.0
ALK,2023-08-22,17349.0,17349.0,17211.0,17332.0,-10.0,11.0,190652.0,190652.0
ALK,2023-08-21,17349.0,17350.0,17349.0,17349.52,8.0,33.0,572534.0,572534.0
ALK,2023-08-18,17349.0,17349.0,17300.0,17335.13,-9.0,53.0,918762.0,918762.0
ALK,2023-08-17,17350.0,17350.0,17350.0,17350.0,0.0,150.0,2602.5,2602500.0
ALK,2023-08-16,17350.0,17350.0,17350.0,17350.0,-19.0,135.0,2342.25,2342250.0
ALK,2023-08-15,17399.0,17400.0,17300.0,17383.57,48.0,145.0,2520.618,2520618.0
ALK,2023-08-14,17300.0,17300.0,17300.0,17300.0,-100.0,19.0,328700.0,328700.0
ALK,2023-08-11,17470.0,17489.0,17400.0,17474.87,-9.0,182.0,3180.427,3180427.0
ALK,2023-08-10,17494.0,17494.0,17450.0,17490.17,-3.0,35.0,612156.0,612156.0
ALK,2023-08-09,17497.0,17497.0,17495.0,17496.06,14.0,17.0,297433.0,297433.0
ALK,2023-08-08,17475.0,17498.0,17300.0,17471.77,-3.0,125.0,2183.971,2183971.0
ALK,2023-08-07,17300.0,17500.0,17300.0,17477.05,-13.0,113.0,1974.907,1974907.0
ALK,2023-08-04,17500.0,17500.0,17450.0,17499.74,12.0,190.0,3324.95,3324950.0
ALK,2023-08-03,17500.0,17500.0,17400.0,17479.6,0.0,5.0,87398.0,87398.0
